client_id,total_sent,open_rate,unsubscription_rate,bounce_rate,complaint_rate
760404,592,25.04,0,2.2,0
15812,323,29.56,0,15.17,0
1190479,130,35.66,0,0.77,0
1130203,10019,18.92,0,8.35,0.03
947813,284,14.91,0,19.72,0
1282927,455,18.9,0,8.13,0
1089185,20422,1,0,5.87,0
247329,11737,11.96,0,0.35,0
1376151,10991,34.48,0,5.65,0
306096,332,40.37,0,1.51,0
502356,11268,7.19,0,5.47,0.01
1059308,2119,21.2,0,0.94,0
958555,3668,51.8,0.52,0.68,0
877701,41600,14.96,0,11.19,0.01
1208067,249,69.64,0,0.8,0
526608,282,35.97,0,1.42,0
1237947,1885,20.43,0,3.4,0.05
1173606,554,16.91,0,0.72,0
186857,158,39.22,0,3.16,0
501148,432,35.03,0,0.23,0
792133,3189,25.04,0,1.32,0.03
216937,25766,12.4,0,0.57,0.02
1387887,2334,15.19,0,0.43,0
397015,316,41.8,0,1.58,0
498344,1555,38.61,0,0.9,0.06
468035,31281,32.2,0,0.6,0
1267952,20806,29.75,0,1.48,0.01
753613,11073,36.32,0,2.28,0
1482057,2561,16.42,0,4.14,0
430202,3036,17.58,0,2.37,0
651920,192,21.88,0,0,0.52
1543625,1087,28.76,0,1.47,0
737394,243,24.78,0,5.35,0
816038,16847,13.39,0,3.42,0.01
1342553,434,17.1,0,1.61,0
764455,1307,20.95,0,1.76,0
383029,22702,15.07,0.07,1.66,0
1028147,1367,28.2,0,4.54,0.08
198257,670,30.67,0,2.69,0
963710,7447,15.51,0.16,1.24,0
1494798,7188,20.25,0,1.34,0
1475814,1200,18.34,0,1.83,0.08
190770,684,20.62,0,15.64,0
1224383,7112,9.38,0,1.41,0
950880,3871,27.88,0,0.67,0
530067,238,31.77,0,19.33,0
659997,513,55.86,0,1.95,0
1198377,270,27.24,0,0.74,0
1171750,1262,13.2,0,0.32,0
293171,8054,15.5,0.04,1.44,0
133820,183,34.07,0,0.55,0
1132126,910,17.7,0,4.4,0
1422622,268,49.06,0,1.12,0
49571,6285,20.27,0,3.83,0.17
1491033,225,22.22,0,0,0
1109900,2629,21.76,0.08,1.07,0
1440105,2656,29.56,0,0.64,0
88530,161,49.69,0,1.24,0
129904,2270,20.98,0,2.16,0
1404731,6886,16.17,0,1.02,0.01
914166,299,17.35,0,1.67,0
1338482,376,57.1,0,2.66,0
294089,5273,30.67,0,1.31,0
1377008,1132,13.11,0,2.3,0
1468662,1184,23.25,0.09,3.72,0
335614,353,52.27,0,0.28,0
135707,294,31.97,0,8.5,0
1196455,12466,17.66,0,2.09,0
1481310,580,16.9,0.7,1.03,0
156803,3960,0.69,0,1.72,0
564999,268,18.37,0,8.58,0
591222,425,45.18,0,0,0
1508587,4410,28.58,0,2.27,0
198863,2030,34.71,0,0.64,0
233328,324,53.29,0,1.54,0
138850,1310,25.38,0,3.44,0.08
613125,1124,37.68,0,2.49,0
1047288,1627,15.29,0,3.5,0
832538,2392,54.08,0,0.5,0
1116381,344,67.16,0,0.87,0
563732,4541,27.2,0,0.42,0
456785,111,30.84,0,3.6,0
176953,1645,22.11,0,3.77,0
670947,1552,31.11,0,0.58,0
538026,153,9.35,0,9.15,0
476849,38525,12.71,0,3.08,0
800843,10605,17.08,0,6.71,0.02
264989,274,16.92,0,2.92,0
403853,5641,20.42,0,0.35,0.02
1159275,717,51.37,0,8.51,0
645474,1689,38.13,0,3.73,0
79126,756,21.9,0,0.93,0
224166,5956,3.85,0,2.33,0.02
780719,145,37.24,0,0,0
1172625,2986,33.34,0,1.17,0
1056928,5284,32.32,0,10.64,0.06
497035,389,38.38,0,4.88,0
181885,7730,22.62,0,2.19,0.01
155747,7388,16.47,0,0.58,0
281318,1340,17.56,0,1.42,0
159701,8874,10.65,0.15,0.85,0
79984,216,77.31,0,0,0
788213,994,24.36,0,2.11,0
1533675,1286,22.14,0,1.32,0
1414090,65959,5.25,0,0.87,0
366020,7173,27.03,0,1.17,0
1237346,1941,11.19,0,0.57,0
338507,300,39.12,0,2,0
1530885,1509,25.7,0,0.73,0
892953,285,14.74,0,0,0
1022872,11244,31.64,0,17.44,0.03
201860,17596,13.4,0,0.27,0.01
547176,1130,17.57,0,3.27,0
886537,504,41.82,0,1.79,0
632908,162,61.88,0,1.23,0
1350501,608,31.5,0,1.32,0
1141821,675,26.1,0,5.78,0
423640,483,30.44,0.21,2.07,0
792852,511,16.8,0,2.15,0
1190540,485,18.54,0,1.03,0
195922,300,42.03,0,1.67,0
333597,12341,19.83,0.05,2.6,0
1005991,411,35.22,0.25,1.22,0
1014982,174,39.64,0,2.87,0
239836,588,58.67,0,0,0
656979,841,22.14,0.12,1.19,0
1328616,9313,18.82,0,1.48,0
1356324,1165,61.63,0,0,0
992181,2711,15.17,0,1.99,0
223678,215,12.76,0,8.84,0
540067,1655,20.29,0,4.41,0
1257730,291,25.78,0,1.37,0
697685,2101,28.95,0.15,2.67,0
79463,946,13.17,0,2.11,0
1059805,6786,13.61,0,0.69,0
1161328,975,30.35,0,1.33,0
629648,1940,15.29,0.05,2.89,0
696908,450,40.67,0,0,0
1157073,1375,14.97,0.07,1.38,0
34182,2310,59.08,0,1.08,0.09
764286,389,49.87,0,0.51,0.26
515089,36324,6.61,0,14.01,0.05
228654,300,20.61,0,1.33,0
372224,2378,41.7,0,1.77,0.09
1335052,4246,14.38,0,2.4,0
246998,788,25.99,0,0.89,0
1115964,298,48.81,0,1.68,0
1300175,200,49.5,0,0,0
819895,295,32.41,0,1.69,0
1463464,732,28.79,0,1.78,0
1335471,14526,18.63,0,1.21,0.03
696412,296,14.97,0,0.68,0
941533,2494,14.63,0.08,1.04,0
246235,1388,26.48,0,5.33,0
1109903,3471,23.59,0,3.03,0.03
142777,2363,23.82,0,27.68,0
1429931,9416,27.96,0,0.69,0
648535,381,42.35,0,3.94,0
1081538,2858,25.33,0,2.48,0
1088860,7489,34.71,0,2.91,0.01
477505,2817,20.16,0,0.67,0
242782,1378,19.67,0,2.25,0.07
883909,5258,21.96,0,1.01,0
1084497,1861,11.63,0.11,1.61,0.05
454684,300,26.21,0,3.33,0
425115,18730,7.79,0,1.51,0.01
736888,1566,22.29,0,0.89,0
553532,19160,9.27,0,1.35,0.05
591420,58390,6.02,0,1.62,0
57602,2723,37.95,0.26,0.99,0
1338384,4571,35.45,0,1.88,0
135049,429,26.84,0,1.86,0
788856,736,23.08,0,1.09,0
240218,3856,13.71,0,2,0
205983,5652,15.65,0,2.55,0
921885,645,26.18,0,1.09,0
1436068,11213,6.1,0,1.2,0
559442,1883,19.81,0.6,2.71,0
49989,2365,27.11,0,0.8,0
1163848,5864,15.67,0,0.97,0
1052852,3842,16.66,0,19.99,0
227541,346,27.17,0,0,0
1067810,24556,17.18,0,0.53,0
1010575,1117,21.27,0,1.07,0
393706,1262,43.24,0,2.69,0
799468,6549,17.01,0,2.95,0.02
677926,997,12.59,0,3.61,0
897830,158,34.42,0,2.53,0
470407,1397,10.84,0,1.57,0
242874,299,25.78,0,24.75,0
473019,2450,13.84,0,16.53,0
1012452,15559,7.2,0,3.98,0.01
829824,1004,44.75,0,4.28,0
750039,177,57.89,0,3.39,0
1019937,37647,17.93,0,5.84,0
910039,13841,11.29,0.04,1.65,0
483371,26146,12.12,0,9.79,0
260328,557,16.46,0,0.72,0
463716,165,27.61,0,1.21,0
634623,1669,28.64,0.18,0,0
1114874,1457,27.23,0,10.02,0
901986,24039,9.8,0,1.73,0
1016602,3447,34.46,0.21,1.68,0
988114,992,31.49,0,6.85,0
1002956,4478,4,0,2.32,0.09
292080,26033,14.63,0,2.63,0
1121514,2363,23.19,0.55,0.72,0
1126702,189,56.22,0,2.12,0
1213030,205,25.76,0,3.41,0
1360697,20635,15.06,0,0.22,0
913515,300,11.45,0,1,0
1441427,194,59.56,0,5.67,0
481436,4224,16.56,0,2.34,0
111450,142,32.86,0,1.41,0
384780,5007,18.94,0,0.86,0.08
829709,1183,23.2,0,7.1,0
1213107,232,58.26,0,0.86,0
708973,975,52.35,0,1.64,0
718917,1518,14.07,0,2.17,0.13
1139521,961,24.94,0,7.8,0
202381,315,34.53,0,2.54,0
119723,1723,20.6,0,5.92,0
456545,1775,31.81,0,1.69,0
1083620,1817,25.69,0,0.39,0
748497,3931,13,0,3.94,0
621919,11759,6.15,0.03,7.13,0.03
523371,335,27.25,0,0.3,0
428014,8603,7.91,0,0.62,0
1474188,5823,23.49,0,1.36,0
1120639,1004,39.62,0,0.2,0
1300102,240,16.39,0,0.83,0
1049655,1313,40.85,0,0.99,0.08
255420,6698,35.35,0.31,0.37,0
1154872,4006,28.44,0,1.62,0
701334,4108,34.55,0,1.02,0.02
316974,27750,14.91,1.39,0.67,0.04
325710,1744,55.28,0,0.63,0.06
400308,510,19.13,0,0.59,0
1155816,2900,30.48,0,2.48,0
1452178,410,50,0,1.95,0.25
705145,1613,28.64,0.32,2.6,0
1249005,180,40.78,0,0.56,0
28870,405,40.3,0,1.98,0.25
1073184,249,25,0,2.01,0
1082779,187,52.43,0,1.07,0
1336831,242,37.34,0,3.72,0
526018,1100,24.37,0,6.73,0
1006929,287,21.6,0,0,0
49447,228,19.73,0,2.19,0
673040,1874,11.43,0,0.11,0
1202570,1500,0.61,0,1.13,0
951623,179,23.73,0,1.12,0
1134402,3482,12.03,0,2.61,0
1068609,710,36.48,0,1.55,0
1114544,7570,15.15,0,6.79,0
540518,7917,19.15,0.43,1.12,0
1429963,29882,32.41,0.06,1.65,0
601502,1258,12.35,0,0.87,0
527053,1040,25.17,0.19,1.06,0
550229,1500,1.24,0,3,0
1319937,2441,23,0,1.52,0
1050158,6148,13.69,0,0.41,0
1488391,375,24.93,0,2.67,0
1426220,733,34.29,0,0.55,0
760507,598,9.14,0,1.17,0.17
1161873,2049,20.86,0,1.95,0.25
1140213,243,48.97,0,0,0
741809,237,30,0,7.17,0
340158,1710,27.41,0,2.28,0
1480152,373,23.22,0,28.42,0
255066,1172,43.65,0,1.28,0
1403313,1303,14.26,0.78,1,0
1183218,4136,16.37,0,1.06,0
265741,2376,22.52,0,6.19,0
726491,5073,26.64,0,1.22,0
244884,1151,43.06,0,0.52,0
245784,293,31.49,0,1.37,0
902573,1642,33.06,0,2.92,0
6647,921,20.31,0,2.17,0
1327942,173,29.82,0,1.16,0
1295457,4060,26.59,0,0.25,0
5367,36451,6.06,0,1.22,0
1409510,2607,19.2,0.04,0.92,0
300045,2441,31.4,0,1.11,0
255642,486,30.41,0,3.91,0
382085,2658,33.76,0,2.14,0
866869,3505,17.32,0,1.8,0
689073,5857,33.95,0.19,1.52,0
1196877,300,34.72,0,4,0
153541,797,42.82,0,0.38,0
1275728,359,36.57,0,13.93,0
362684,715,8.99,0,9.79,0
1008824,293,33.9,0,0.34,0
414120,299,21.07,0,0,0
738778,18064,10.91,0,3.24,0.02
503845,3706,22.76,0,0.43,0.03
1128748,2089,23.57,0,9.81,0
709812,222,9.6,0,10.81,0
673978,1727,15.26,0,2.08,0
104723,29220,21.35,0.27,0.99,0
1417598,303,32.47,0,10.56,0
393250,201,72.68,0,3.48,0
87573,649,19.14,0,17.87,0
949205,299,22.03,0,1.34,0
257568,576,36.22,0,1.74,0
1421861,22300,16.43,0,2.79,0
448535,5738,31.6,0,2.77,0
22022,845,44.27,0,1.89,0
520722,7282,26.5,0,2.16,0
1386374,821,22.78,0,1.1,0
864660,4232,30.79,0,1.09,0
532335,9610,8.53,0,1.45,0.08
695883,5003,15.95,0,1.52,0.02
666236,4925,26.51,0,3.03,0
1500333,1873,25.49,0,4.27,0
712189,1735,19.3,0,0.86,0
1319827,23796,6.28,0,1.2,0.04
1283914,2320,14.43,0,3.23,0
1231987,163,37.42,0,4.91,0
524106,83883,16.44,0,0.5,0
694953,1563,19.72,0,3.33,0
344203,3250,32.32,0,0.8,0.03
840043,14590,18.88,0.03,1.95,0
1056035,119,27.59,0,2.52,0
1319159,4015,28.66,0,1.54,0
261195,1532,43.3,0,3.52,0
1143095,10633,23.1,0,1.78,0
1494135,250,92.8,0,0,0
102417,2841,37.92,0,0.77,0
1090166,1391,30.17,0,1.58,0
136361,4221,8.47,0,0.69,0
786665,9317,21,0,1.41,0
114296,878,6.74,0,0.23,0
496476,594,17.96,0,10.94,0
55674,3235,9.28,0,0.06,0
1483106,18957,11.12,0,1.29,0
1279519,6563,25.7,0,3.11,0
734796,40010,20.98,0.2,1.43,0
363638,45594,9.22,0,1.56,0.01
209688,120,0,0,1.67,0
722893,599,10.03,0,3.51,0.17
628737,250077,7.46,0,1.17,0
340775,592,27.71,0,1.86,0
1017112,1922,26.73,0,2.29,0
1273240,775,21.05,0,1.94,0
1004263,826,20.5,0,3.15,0
454246,15639,14.12,0,2.9,0.01
615257,1933,15.69,0,0.78,0
869743,3449,11.11,0,2.17,0
1137205,487,67.76,0,0,0
223793,289,31.82,0,1.04,0
63425,181001,8.3,0,0.96,0
858301,3464,36.24,0,0.75,0
1192301,900,7.46,0,16.56,0
1526597,11675,12.11,0,5.52,0
523597,6812,1.89,0.01,0.78,0.01
908427,1024,7.71,0,1.17,0
77697,5838,15.77,0,4.06,0
1386871,868,33.46,0,6.68,0
232528,9580,10.78,0.01,0.72,0
91423,313,37.3,0,0.64,0
777207,209,38.65,0,0.96,0
355756,2520,30.76,0,2.74,0
413937,698,25.54,0,0.72,0
93038,382,36.16,0,4.45,0
521851,3102,33.57,0,4.06,0
1134254,1365,20.38,0,0.81,0
138894,900,21.29,0,7.11,0
422987,1423,2.04,0,0.07,0
566057,5732,25.98,0,2.37,0
846746,18680,17.41,0,8.27,0.01
1468492,24830,9.58,0,1.61,0
1168441,6662,31.88,0,8.51,0
1408267,55519,6.89,0,1.38,0.01
1439585,1796,16.87,0,5.29,0
607238,22382,28.65,0,1.62,0
1229092,857,10.3,0,0.35,0
1162006,214,21.7,0,0.93,0
544533,70071,20.01,0.05,0.78,0
1534257,968,13.04,0,0.21,0
657891,2689,15.23,0,1.12,0
1249724,336,26.4,0,4.17,0
1433114,279,25.82,0,1.43,0
1320162,1271,17.85,0,0.39,0
1092064,450,31.11,0,20,0
967876,5157,10.85,0.16,0.8,0
665685,891,15.4,0,0.9,0
1249154,35963,18.51,0.01,3.27,0
1292323,949,44.28,0,1.48,0
694893,3138,32.82,0,1.53,0
728946,1081,16.48,0,1.2,0
760759,14403,10.51,0,7.48,0
287510,3518,12.98,0,3.01,0
544684,4829,40.12,0,1.68,0
1522838,2320,27.89,0,0.17,0
981773,623,14.18,0,11.72,0
925652,318,19.72,0,9.12,0
423610,1326,33.88,0.39,2.94,0
485309,662,27.05,0,0.6,0
543086,273,21.37,0,14.29,0
134823,554,49.17,0,1.99,0
90720,399,24.11,0,1.25,0
77936,1689,32.66,0.12,1.01,0
282441,6798,39.82,0,1.47,0
478925,663,26.68,0,1.06,0
102191,1135,26.39,0,0.18,0
889838,102746,20.06,0,3.66,0.01
650426,236,18.72,0,0.42,0
238966,1689,19.02,0,22.5,0
1105494,230,36.56,0,1.3,0
178321,2143,12.73,0,3.59,0
629087,788,53.11,0,0.13,0
597181,149,19.44,0,3.36,0
1232272,6027,20.61,0,1.79,0.03
361612,2658,34.74,0.08,2.52,0
1467541,11857,23.15,0,3.69,0
1133865,2120,9.45,0,1.7,0
828946,31916,17.71,0.11,1.74,0
1366190,732,23.39,0,2.46,0
1177845,1671,25.19,0,4.49,0
460538,109306,23.62,0.09,1.96,0
312982,14740,7.45,0,0.96,0.01
204657,5122,15.76,0,0.64,0
1542461,13991,14.76,0,0.41,0
1494663,1443,22.94,0,2.43,0
1401080,2948,10,0.1,0.98,0
1491289,14914,9.05,0,3.23,0
995063,1462,4.46,0,1.78,0
1279616,891,23.88,0,2.24,0
564286,856,13.27,0,1.4,0.12
795447,7055,22.46,0,0.6,0
1540293,726,39.37,0,4.13,0
679375,4531,33.43,0,1.9,0
161638,5409,26.38,0.1,5.6,0
1068154,1098,28.55,0,0.46,0.09
549252,2046,18.6,0,1.22,0
173798,1994,16.92,0,0.7,0.1
485916,125,35.2,0,0,0
740141,3113,70.62,0,0.71,0
1424184,999,23.65,0,3.9,0
977200,166,21.12,0,3.01,0
996509,911,20.79,0,0.22,0
1035042,826,42.8,0,0.73,0
553407,28055,12.18,0,2.69,0
1250620,1737,7.08,0,2.48,0
978065,8832,14.6,0.7,0.26,0
1172917,4187,59.99,0.02,2.7,0
1081389,1971,50.85,0,1.52,0
989015,7152,52.06,0,2.35,0
660423,897,28.07,0,7.47,0
42378,7969,42.73,0,1.04,0
1347543,8481,7.36,0,7.36,0
672562,153,42.48,0,0,0
260852,478,27.62,0,2.3,0
506064,253,28.8,0,1.19,0
208460,1178,34.08,0,2.12,0
1261910,225,28.57,0,6.67,0
1404993,11284,37.53,0.21,1.66,0.05
869180,1753,5.78,0,0.34,0
914182,2377,26.51,0,4.8,0.04
1060692,291,26.46,0,0,0
588164,240,20.68,0,1.25,0.42
1230125,11869,12.38,0.61,1.15,0
799408,1174,12.38,0,0.26,0
505077,454,33.33,0,1.54,0
319898,185,35.68,0,0,0
1457498,74736,6.62,0,3.52,0
225407,33602,19.06,0,4.45,0
268838,541,32.34,0,1.11,0
842640,1353,40.42,0,1.26,0
430078,210,44.76,0,0,0
1018062,10818,11.74,0,0.76,0
1129755,24658,6.98,0,3.2,0
1141603,1675,36.76,0,0.6,0
1429771,5724,28.5,0,2.03,0.04
810090,103,1.98,0,1.94,0
272523,16756,15.6,0.05,0.56,0
1234441,476,41.01,0,4.2,0
472017,7561,16.16,0.32,1.24,0
1300334,25715,10.64,0,2.1,0.03
549856,430,18.41,0,0.23,0
779031,544,11.9,0,1.1,0
1197640,19176,18.93,0,1.75,0.02
989206,630,37.6,0,0.79,0
542756,275,37.09,0,0,0
788002,879,26.69,0,0.68,0
730939,8237,10.75,0,1.53,0
127195,1318,27.43,0,0.15,0
494999,978,13.74,0,3.99,0
400878,2530,21.89,0.2,1.23,0
404654,47491,7.35,0,0.99,0
318706,1417,33.69,0.07,1.13,0
990092,4662,29.71,0,2.9,0
1316547,298,15.54,0,35.23,0
299762,1884,41.74,0,1.96,0
1458279,519,25.89,0,2.5,0
182413,269,11.24,0,7.43,0
571028,478,43.04,0,2.3,0
588196,1045,0.68,0,16.17,0.23
1110141,162297,3.22,0.08,0.65,0.01
1091023,1601,16.64,0,0.5,0
1534145,691,32.89,0,1.01,0
463633,1482,26.88,0,0.34,0
558909,298,18.25,0,15.44,0
181160,581,50.26,0,0.69,0
1109183,23458,11.2,0,1.23,0
648290,21665,13.49,0,2.27,0
815317,12151,12.85,0,2.04,0.02
1296992,329,18.01,0,2.13,0
1476842,478,43.72,0,0,0
430600,1576,40.25,0,4,0
324373,13958,20.27,0,0.85,0.01
546195,187,30.43,0,1.6,0
538993,13891,17.22,0,2.49,0
780083,6939,41.12,0,12.62,0
1074121,1683,45.89,0.06,1.6,0
434265,2340,15.37,0,6.58,0
845262,14222,23.13,0.44,0.58,0
1277986,210,13.4,0,0.48,0
1361145,403,26.8,0,0,0
970641,216,35.68,0,1.39,0
1175107,494,23.14,0,2.02,0
1380845,1277,13.74,0,1.41,0
410287,3069,23.5,0,1.96,0
459897,1709,6.75,0,2.05,0
1432793,1965,37.96,0,1.07,0
1105797,216,33.33,0,18.06,0
820519,1714,19.53,0,0.82,0
929629,7164,17.79,0,0.73,0.04
989657,3278,22.08,0,3.29,0
821258,78744,20.16,0,0.95,0
852152,13133,10.31,0,2.91,0
446024,6827,30.18,0,0.51,0.01
1138643,150,15.97,0,4,0
1235602,242,46.45,0,24.38,0
1221689,471,49.89,0,5.52,0
1404659,586,15.76,0,5.8,0
1541424,866,17.62,0,17.44,0
604158,55650,12.09,0,1.26,0
561970,5573,15.01,0,0.52,0
19978,4503,28.28,0,0.73,0
128975,632,28.14,0,0.47,0.16
518097,287,9.63,0,5.92,0
1539689,10339,8.53,0,2.35,0.03
653243,600,29.97,0,1,0
541381,475,47.76,0,1.26,0
349525,1044,59.88,0,3.07,0
1525433,495,31.52,0,3.23,0
890797,12046,15.03,0,3.76,0
66321,8650,9.77,0,1.99,0
620305,38685,9.63,0,2.79,0
606139,283,47.52,0.35,0.35,0
666790,1476,8.15,0,2.78,0
473618,1105,31.64,0,0.45,0.09
1159701,1293,36.43,0,1.08,0
298120,1183,33.04,0,2.54,0
697046,759,27.06,0,5.53,0
247615,862,9.5,0,1.04,0.12
1244345,555,26.73,0,0.9,0
591357,437,20.59,0.49,6.64,0
983573,29376,7.45,0,1.08,0
627069,89323,2.47,0,1.79,0.04
1516900,825,25.79,0,3.64,0
506635,5312,15.73,0.06,2.11,0.02
96762,118,32.2,0,0,0
61126,13084,14.63,0.39,0.68,0
1370138,2706,16.73,0,0.81,0.07
444474,2838,34.87,0,1.69,0
92651,5214,21.8,0,1.46,0
878033,20227,22.71,0.01,0.6,0.01
1545680,3204,7.55,0,3.68,0
363221,1092,10.84,0,2.84,0
73896,27611,3,0,0.53,0.01
802224,2985,17.24,0.04,8.11,0
407655,6390,15.11,0,0.59,0.02
1260373,3005,15.64,0,2.53,0
223539,215,47.14,0,2.33,0.48
599839,55395,9.67,0,0.83,0
528567,218,25.69,0,0,0
1139781,1475,18.79,0,1.49,0
560813,3837,19.71,0.03,1.9,0
325759,2341,22.17,0,0.77,0
1038154,219,31.19,0,0.46,0
1010259,11180,14.34,0,2.49,0.02
343861,1983,20.44,0,0.3,0
1220146,379,41.09,0,8.18,0
1000542,23660,2.83,0,2.17,0
526439,1190,37.29,0,1.51,0
1430275,251,43.09,0,1.99,0
76495,179,46.33,0,1.12,0
1077172,615,16.09,0,0.98,0
1518758,1832,17.97,0,4.91,0.06
727928,1081,36.67,0,0.09,0
718173,192,26.63,0,4.17,0
365830,2538,9.11,0,1.42,0
1268147,6982,17.59,0,0.74,0
945883,16446,20.93,0,2.32,0.01
536385,1175,28.6,0,0.6,0
123354,3409,37.39,0,0.59,0
553019,399,33.92,0,1,0
1247653,9200,19.36,0,6.18,0
1386407,92666,8.95,0,1.21,0
307528,585,40.18,0,2.56,0
17072,392,39.23,0,0.51,0
1362071,897,24.91,0,3.34,0.12
749889,1420,18.06,0,2.89,0
998946,25851,10.68,0,0.93,0
1455440,1273,24.07,0,1.1,0
56056,1446,16.98,0,3.04,0
747407,909,21.15,0,0.66,0
604087,4341,14.11,0,3.66,0
1246163,270,12.6,0,5.93,0
19727,2550,14.64,0,2.78,0
549667,7959,24.29,0.09,2.6,0
1155639,3087,11.12,0,4.15,0.14
959154,174,10.24,0,4.6,0
1052065,275,27.14,0,2.18,0
1350695,1799,56.62,0,0.56,0
640085,61104,24.82,0.04,0.33,0
655899,13589,10.54,0,3.69,0.02
813081,2127,36.08,0,4.23,0
507888,7174,18.97,0,0.42,0
250867,455,8.2,0,0.88,0
1460642,106,45.71,0,0.94,0
1367247,400,34.96,0,2.75,0
738101,1624,22.92,0,2.46,0
1473585,174,60.69,0,0.57,0
98899,366,22.16,0,3.83,0
166032,1298,34.13,0,2.7,0
450738,13721,25.61,0,2.89,0
167572,8043,10.6,0,0.87,0
972498,1058,10.39,0,1.8,0
231654,1178,36.39,0.09,0.85,0
1150850,135,33.08,0,1.48,0
913345,120,63.33,0,0,0
643877,259,21.98,0,10.42,0.43
974185,230,16.29,0,3.91,0
1065164,6420,11.89,0,3.55,0
1322048,1093,20.71,0,0.18,0
395957,7615,17.41,0,6.32,0
212322,5038,48.76,0,15.36,0
306864,6981,27.49,0,1.2,0.01
385877,899,8.6,0,1.67,0
883410,3190,25.98,0,1.66,0
341843,787,17.7,0,8.13,0
1531674,161,11.46,0,2.48,0
343581,1392,31.31,0,0.43,0
1522368,470,33.26,0,0.85,0
698401,494,60.57,0,1.42,0
1016221,841,40.89,0,3.45,0
587229,725,22.22,0,1.93,0
452997,188,22.83,0,2.13,0
418922,861,41.42,0,1.86,0
208463,972,50,0,0.62,0
182756,148,23.45,0,2.03,0
923503,12846,15.01,0,1.28,0
1282222,6504,16.85,0,1.26,0
1084056,135,4.96,0,10.37,0
288366,3117,18.7,0.03,1.35,0
714963,2099,30.82,0,0.91,0
1285108,18532,13.36,0.08,0.77,0.01
140931,8417,12.27,0,1.98,0
379669,108,34.29,0,2.78,0
408945,4400,11.64,0,1.39,0
283374,260,30.23,0,0.77,0
1049641,3138,25.87,0,1.69,0
181897,576,30.02,0,14.41,0
630457,226,35.14,0,1.77,0
663260,98236,9.3,0,0.7,0
131107,175,22.75,0,4.57,0
189430,590,7.91,0,10,0
1525650,430,6.19,0,2.33,0
150893,454,44.89,0,0.88,0
1199998,3510,18.26,0,2.34,0
1271960,3433,17.47,0,1.81,0
191938,11995,16.63,0,2.62,0.02
1113430,114,30.09,0,0.88,0
13487,38446,5.81,0.05,2.6,0
1415116,334,36.25,0,4.19,0
653940,3082,25.22,0,3.11,0
1081145,2295,39.29,0,1.31,0
753879,2140,28.26,0,0.79,0
1162584,1136,30.1,0,2.02,0
1459388,570,12.16,0,3.33,0
358806,10393,3.22,0,0.8,0
365878,350,21.68,0.29,1.14,0
1544217,300,1.74,0,4,0
998374,5840,15.23,0,2.28,0.05
1271593,596,44.03,0,1.68,0
221655,15446,6.6,0.07,4.31,0
941423,8091,10.59,0,1.17,0
992061,5043,11.26,0,0.81,0
55515,5980,12.79,0,1.14,0
1157138,27063,19.03,0,0.53,0
1478023,6580,11.97,0,11.28,0.02
497659,1599,28.04,0,5.44,0
250021,135,32.33,0,1.48,0
756843,500,2.84,0,1.4,0
773875,591,32.74,0,5.41,0.18
1491435,1373,25.08,0,4.15,0
574912,927,18.3,0,6.26,0.46
871471,1354,32.61,0,1.26,0
1205451,27352,12.64,0,0,0
91514,285,31.6,0,5.61,0
1180649,541,14.8,0,2.59,0
256168,789,34.91,0,0.89,0
1470615,27110,16.49,0,9.7,0
748574,3562,17.79,0.31,1.04,0
1382197,6888,8.93,0.16,0.54,0
1238174,249,23.73,0,5.22,0
1052553,2637,30.31,0,2.43,0
865323,9159,18.75,0,2.76,0
1035795,9962,32.75,0.01,0.43,0.01
80825,9736,23.42,0,7.76,0
411931,186,15.22,0,1.08,0
528917,4732,32.63,0,2.73,0.04
658682,230,49.13,0,0,0
161465,13894,10.54,0.05,0.78,0
691404,1922,18.56,0,2.71,0
696025,877,10.83,0.12,5.25,0
1142800,249,46.37,0,0.4,0
470788,9256,10.42,0,2.68,0
469821,1221,44.6,0,2.13,0
26196,4669,14.14,0,1.39,0
575766,11732,11.2,0,2.73,0.01
354871,143,14.49,0,3.5,0.72
443029,960,16.91,0,7.6,0
1470142,11393,21.07,0,2.53,0
776592,72577,4.35,0,1.1,0
163717,9372,41.45,0.01,2.27,0
430494,22607,14.3,0.11,1.08,0.01
460579,736,15.98,0,3.94,0
75538,109,32.38,0,3.67,0
1052176,254,56.92,0,0.39,0
170266,1497,27.77,0,7.88,0.15
1172202,794,23.59,0,1.76,0
1460547,9932,12.24,0.35,1.49,0
306167,732,41.82,0,3.96,0.14
580492,47384,19.6,0,2.67,0
300995,29980,3.65,0,11,0
949669,1034,20,0,0.39,0
1125058,4342,29.25,0,1.04,0
829072,825,51.53,0,1.21,0
656904,902,15.38,0,2,0
356756,726,15.91,0,0.41,0
1372789,603,20.2,0,0.66,0
549675,2017,27.46,0,0.89,0.05
767507,3409,40.21,0,1.88,0.03
710866,14537,9.55,0.27,1.72,0
1247074,13262,22.8,0,0.51,0
289653,7112,10.39,0,0.49,0
1546669,407,22.73,0,2.7,0
829049,180,33.91,0,3.33,0
1493515,1831,13.27,0,0,0
604565,2195,49.2,0,0.36,0
12039,1884,32.82,0,0.69,0
20295,24773,13.09,0,9.17,0
49370,241,22.13,0,2.49,0
1421041,8994,25.58,0.12,0.77,0.01
1340394,261,38.89,0,3.45,0
1513105,3899,24.79,0,0.49,0
594722,1275,21.16,0,1.41,0
